Temperatura de Trabalho (°C);Pressão de Trabalho (bar);Vazão de Trabalho (m3/h);Rotação de Trabalho (rpm);Tempo de Trabalho (h);Viscosidade (mPa.s);Data Execução;Local;Manutenção Preditiva;Funcionamento Contínuo (h);Manutenção Corretiva;Pressão Máxima (bar);Temperatura Máxima (°C);Vazão Máxima (m3/h);Rotação Máxima (rpm)
19.956940238816696;1.5896478365983147;114.62651651937618;496.7496960313249;0.7524032778353759;1.9130616784925971;2022-10-01T16:00:00;Bomba da Entrada;0;14.579795339966568;0;10;120;180;1800
18.441516785937615;2.359703594624639;122.16220794636314;510.948876772728;0.8368890002909517;1.9410242384408851;2022-10-02T00:00:00;Bomba da Entrada;0;15.41668434025752;0;10;120;180;1800
20.657041632448585;2.3406517499547936;103.90613817828513;655.3682383475777;0.667996765893679;2.1199476362294893;2022-10-02T02:00:00;Bomba da Entrada;0;16.084681106151198;0;10;120;180;1800
20.367974604703825;1.6105413706027139;117.60178058945908;609.9787700363352;0.41732694832359785;2.2644368112570255;2022-10-02T04:00:00;Bomba da Entrada;0;16.502008054474796;0;10;120;180;1800
19.168346263954803;2.232028992073315;118.065633282888;564.7205009689709;0.9305340311147896;1.7565909843691854;2022-10-02T06:00:00;Bomba da Entrada;0;17.432542085589585;0;10;120;180;1800
18.04591597867869;1.5929769267529648;99.91504006619815;566.8721988738512;0.5551391174834548;1.7637021264854686;2022-10-02T08:00:00;Bomba da Entrada;0;17.98768120307304;0;10;120;180;1800
19.550188054193896;1.9141111997196603;73.39703308918287;673.9915335735876;0.7994513383944303;2.2815726453857765;2022-10-02T10:00:00;Bomba da Entrada;0;18.78713254146747;0;10;120;180;1800
20.025340041261863;1.7084968182824483;97.5967755490203;661.8258774956206;0.946744112568016;2.3264842064648725;2022-10-02T12:00:00;Bomba da Entrada;0;19.733876654035488;0;10;120;180;1800
19.479635964914713;2.3141063187592867;87.40810469127717;645.5627519768791;0.3735923704230421;2.1433612947734297;2022-10-02T14:00:00;Bomba da Entrada;0;20.10746902445853;0;10;120;180;1800
18.908139539268475;2.4184499440753897;113.35161757173513;527.8549400977839;0.40702482084842356;2.086502329531222;2022-10-02T16:00:00;Bomba da Entrada;0;20.514493845306955;0;10;120;180;1800
18.438551914527878;2.3413280259570532;111.98981870666333;513.7956466622746;1.0057149079997048;1.754046031485046;2022-10-03T00:00:00;Bomba da Entrada;0;21.520208753306658;0;10;120;180;1800
20.47112328871924;2.4605457905039385;72.7638944893204;660.1231506308698;0.5696739129076819;2.4685357129964425;2022-10-03T02:00:00;Bomba da Entrada;0;22.08988266621434;0;10;120;180;1800
20.9121690793792;2.2631981221920427;70.1785383130956;674.2721889343;1.0188780110230105;2.3357055809075713;2022-10-03T04:00:00;Bomba da Entrada;0;23.10876067723735;0;10;120;180;1800
20.704751491924046;2.4626225627225806;91.37612474581856;689.434857263128;1.0933993753124434;2.098727756211146;2022-10-03T06:00:00;Bomba da Entrada;0;24.202160052549793;0;10;120;180;1800
19.042505104365944;2.015075537158158;106.045815411412;629.9219517457959;0.49569264405828595;2.2256350668560962;2022-10-03T08:00:00;Bomba da Entrada;0;24.69785269660808;0;10;120;180;1800
19.28694083970026;1.6368619819086923;137.45730674776198;574.0438111052904;0.6353397878413218;1.8753393988591989;2022-10-03T10:00:00;Bomba da Entrada;0;25.333192484449402;0;10;120;180;1800
19.65451176431809;2.2179919892971296;70.90375993005831;586.9248560263753;0.8882395159046728;2.0182574173145773;2022-10-03T12:00:00;Bomba da Entrada;0;26.221432000354074;0;10;120;180;1800
18.93425513200916;2.377955931356543;122.02233596483526;640.1317641676342;0.7607237471402808;2.4650218224527736;2022-10-03T14:00:00;Bomba da Entrada;0;26.982155747494353;1;10;120;180;1800
19.405964897913382;1.5071318897843171;101.65116732507539;506.7095192775086;0.7661046393763962;2.3587790391338195;2022-10-03T16:00:00;Bomba da Entrada;0;0.7661046393763962;0;10;120;180;1800
18.970179358972494;1.8337849550788934;74.94431274562162;510.0451549816911;0.9373747860971222;1.9948898631630263;2022-10-04T00:00:00;Bomba da Entrada;0;1.7034794254735184;0;10;120;180;1800
19.408622965825987;2.2958999438420853;113.04400450320827;491.62772870634393;0.3881379794498855;2.0982577142062846;2022-10-04T02:00:00;Bomba da Entrada;0;2.091617404923404;0;10;120;180;1800
18.327234305904053;2.460964731611959;116.63415239636099;529.4226862972665;0.8478260493928464;2.2547585802655608;2022-10-04T04:00:00;Bomba da Entrada;0;2.93944345431625;0;10;120;180;1800
18.32614106531165;2.1290018450993347;98.70506050774709;575.4316033660087;0.8495945191172452;2.455768415783693;2022-10-04T06:00:00;Bomba da Entrada;0;3.789037973433495;0;10;120;180;1800
18.600605189414296;1.5664465872551951;85.80631372197067;510.22123024322553;0.7718145784376547;2.420240635551397;2022-10-04T08:00:00;Bomba da Entrada;0;4.56085255187115;0;10;120;180;1800
18.70256478031111;2.1912274537978904;121.4249617019932;557.4497166247131;1.0623487668244567;2.245478273322225;2022-10-04T10:00:00;Bomba da Entrada;0;5.623201318695607;0;10;120;180;1800
18.036935259165535;2.3751068308166263;91.58807598571728;677.8466502142613;1.028242730960819;1.9746120572044543;2022-10-04T12:00:00;Bomba da Entrada;0;6.651444049656426;0;10;120;180;1800
20.48354230992397;2.098338459371855;97.05777751745049;656.1558790216568;0.3591919882185654;1.9359796007488013;2022-10-04T14:00:00;Bomba da Entrada;0;7.010636037874992;0;10;120;180;1800
18.504778692323136;2.4621670319466262;87.40274522931834;653.6972204558274;0.892783991831047;1.789265926569448;2022-10-04T16:00:00;Bomba da Entrada;0;7.903420029706039;0;10;120;180;1800
20.932840473964376;2.43968366232842;96.17357093255376;659.071837718197;0.8230328099652731;1.7203071842917137;2022-10-05T00:00:00;Bomba da Entrada;0;8.726452839671312;0;10;120;180;1800
20.702125550964634;2.2167727114539666;124.08432238631734;696.3759752499586;0.4349675312693152;1.8532143096089513;2022-10-05T02:00:00;Bomba da Entrada;0;9.161420370940627;0;10;120;180;1800
20.603833445978122;1.9325798912258652;83.63425051335344;670.3951246833824;0.5303343284901297;2.2186598602097662;2022-10-05T04:00:00;Bomba da Entrada;0;9.691754699430756;0;10;120;180;1800
20.94475583180345;1.8054482204110105;94.0283748448653;513.6023734475874;0.3868912568338924;1.975256780417852;2022-10-05T06:00:00;Bomba da Entrada;0;10.07864595626465;0;10;120;180;1800
19.184791304409142;2.0793277583921395;88.6801038192955;489.0400234622384;0.7894775397005525;2.342427491381893;2022-10-05T08:00:00;Bomba da Entrada;0;10.868123495965202;0;10;120;180;1800
20.35867142543157;2.3111620905870023;86.21104312086571;499.55608178470646;0.5975247113472958;2.3627866147734475;2022-10-05T10:00:00;Bomba da Entrada;0;11.465648207312498;0;10;120;180;1800
18.080859095982863;1.7269472602560532;116.81707436510564;564.6745892055087;1.0450060814537372;2.1983721402509393;2022-10-05T12:00:00;Bomba da Entrada;0;12.510654288766235;0;10;120;180;1800
18.68836184607104;1.5527112721762566;102.37708637131138;589.9478692677197;0.8829328813026442;2.354460339367085;2022-10-05T14:00:00;Bomba da Entrada;0;13.393587170068878;0;10;120;180;1800
19.023353982503142;2.4869157658094925;128.16911872671065;624.805607527766;1.0255961056021496;1.9280987739744395;2022-10-05T16:00:00;Bomba da Entrada;0;14.419183275671028;0;10;120;180;1800
18.5782811535621;1.9666847959846652;105.78409888864897;643.437402285307;0.775821933247598;2.4345819977019953;2022-10-06T00:00:00;Bomba da Entrada;0;15.195005208918626;0;10;120;180;1800
19.493756665168267;2.2308184403894247;87.72847849444692;684.1302703122598;0.4725204296297984;2.4462785168165295;2022-10-06T02:00:00;Bomba da Entrada;0;15.667525638548424;0;10;120;180;1800
18.550301515847586;2.250479384771026;76.71713776025761;488.2272055411474;0.7197217388874636;2.459483639536038;2022-10-06T04:00:00;Bomba da Entrada;0;16.387247377435887;0;10;120;180;1800
18.01033861321745;2.354970961635742;80.17260878976109;522.1721683526416;0.9588737711421769;1.826247318872055;2022-10-06T06:00:00;Bomba da Entrada;0;17.346121148578064;0;10;120;180;1800
20.21199960369821;2.0562015395766244;138.20305217786859;607.0716706890081;0.8711753574783172;1.8323672578571104;2022-10-06T08:00:00;Bomba da Entrada;0;18.217296506056382;0;10;120;180;1800
19.77707300006052;2.1529250817591015;118.60793412095074;527.7591202190581;0.8926464689613107;2.2260720376310714;2022-10-06T10:00:00;Bomba da Entrada;0;19.10994297501769;0;10;120;180;1800
19.41306577864685;2.1543904805722187;119.702827616982;674.4469743899061;0.5689674369415286;1.767162140416678;2022-10-06T12:00:00;Bomba da Entrada;0;19.67891041195922;0;10;120;180;1800
18.54771396267359;1.517817474903713;106.02673901348109;538.5956695210549;1.0141976908995616;1.9205511319369133;2022-10-06T14:00:00;Bomba da Entrada;0;20.69310810285878;0;10;120;180;1800
18.266860796567737;2.420461178969102;131.78931860204167;537.9877161212402;0.9265510885146184;2.093278583215087;2022-10-06T16:00:00;Bomba da Entrada;0;21.619659191373398;0;10;120;180;1800
18.800314923068694;1.6429808782024296;127.6777707775302;637.3365208986513;0.9156684392950676;2.1691784590831253;2022-10-07T00:00:00;Bomba da Entrada;0;22.535327630668466;0;10;120;180;1800
20.081243669203225;1.8442476827754284;93.34730050419991;604.6895164462811;0.3777522231529816;2.386774256677477;2022-10-07T02:00:00;Bomba da Entrada;0;22.913079853821447;0;10;120;180;1800
19.353117923173457;2.080646026297987;132.01227467681275;670.5573104417592;0.7469375895547528;1.8034290106011153;2022-10-07T04:00:00;Bomba da Entrada;0;23.6600174433762;0;10;120;180;1800
18.354174946550753;1.5041236996881486;113.7379144754718;689.4327072323485;0.7319733122804656;2.0966937413130875;2022-10-07T06:00:00;Bomba da Entrada;0;24.391990755656668;0;10;120;180;1800
20.412529007569802;2.3092767860156003;75.01966252054679;568.7185197930396;1.0040006331682654;2.0289901155591714;2022-10-07T08:00:00;Bomba da Entrada;0;25.395991388824932;0;10;120;180;1800
18.42467969100067;2.4136239609087213;107.16092136373265;650.7031116647514;0.6076601301362193;1.921085312185063;2022-10-07T10:00:00;Bomba da Entrada;0;26.003651518961153;0;10;120;180;1800
19.122167214486414;2.4004982079964616;91.25512395836238;503.2095919283761;0.879319998210075;1.7283809394544403;2022-10-07T12:00:00;Bomba da Entrada;0;26.882971517171228;0;10;120;180;1800
20.028080798940913;1.9973436371623776;121.362685267557;464.6547665722955;0.6871775450556992;2.3854114074341717;2022-10-07T14:00:00;Bomba da Entrada;0;27.57014906222693;0;10;120;180;1800
19.93015303587024;2.159494715988271;104.06257992151157;628.4175893286288;1.0194308722015915;2.2417582533828813;2022-10-07T16:00:00;Bomba da Entrada;0;28.58957993442852;0;10;120;180;1800
18.413246925385273;1.7701125964427373;120.31954585047885;648.1626465670794;0.7820686299602855;1.9524525086913425;2022-10-08T00:00:00;Bomba da Entrada;0;29.371648564388806;0;10;120;180;1800
18.07261766622411;1.8151011626425686;122.34047601561912;552.292087630916;1.0852916881408354;2.327215651424772;2022-10-08T02:00:00;Bomba da Entrada;0;30.45694025252964;0;10;120;180;1800
20.896592962158408;2.200371938691739;80.72748697793672;552.7620219966064;0.3889451667202078;2.350903970419477;2022-10-08T04:00:00;Bomba da Entrada;0;30.84588541924985;0;10;120;180;1800
18.56244180006036;2.184741299752006;81.50703307755215;607.7274882806923;0.5004646365173275;1.756039936543084;2022-10-08T06:00:00;Bomba da Entrada;0;31.34635005576718;1;10;120;180;1800
18.14010530241481;2.209809973279465;93.18869341849032;678.8307466329046;0.9677463404803088;2.4833999534679183;2022-10-08T08:00:00;Bomba da Entrada;1;0.9677463404803088;0;10;120;180;1800
18.28140197587563;2.1546431137917446;73.86482068934258;555.5952445676085;0.32273514290387206;2.4825307491578834;2022-10-08T10:00:00;Bomba da Entrada;0;1.290481483384181;0;10;120;180;1800
20.492378868817912;1.8289039666557563;127.64706476975262;557.9927919574964;0.652107384666665;1.764622889176531;2022-10-08T12:00:00;Bomba da Entrada;0;1.9425888680508459;0;10;120;180;1800
19.777834322680665;1.5990571631130948;84.67399252286889;450.72506035490494;0.35108669980573504;2.2656374730778506;2022-10-08T14:00:00;Bomba da Entrada;0;2.2936755678565808;0;10;120;180;1800
20.0470693021699;1.7008226981356978;85.95704003804872;679.9675896221397;0.37859845322960217;2.448376154043849;2022-10-08T16:00:00;Bomba da Entrada;0;2.672274021086183;0;10;120;180;1800
20.81686050691872;2.411422314915645;119.32392236364608;644.0271621207512;0.658320447247308;1.8996397019400244;2022-10-09T00:00:00;Bomba da Entrada;0;3.3305944683334907;0;10;120;180;1800
19.757813217904786;2.2164529202559544;99.58086203818092;671.009102680147;0.8703370899156246;2.4873857084590956;2022-10-09T02:00:00;Bomba da Entrada;0;4.200931558249115;0;10;120;180;1800
18.713402117818344;2.2190170670060447;108.2910960333939;636.8847983478462;0.9923571581012811;1.974959228497895;2022-10-09T04:00:00;Bomba da Entrada;0;5.193288716350397;0;10;120;180;1800
19.209746255975876;2.0712606354708445;81.10900817521572;670.0691861865308;0.5106601631242988;2.131029881079836;2022-10-09T06:00:00;Bomba da Entrada;0;5.703948879474695;0;10;120;180;1800
18.624794848629765;1.670717412269826;111.85681989709771;460.3955920454271;0.6319620546140505;1.7046061658444238;2022-10-09T08:00:00;Bomba da Entrada;0;6.335910934088746;0;10;120;180;1800
20.482272375669886;1.5419634120912087;134.93040338398595;594.8130454765674;0.5400366875160193;2.3300983701847393;2022-10-09T10:00:00;Bomba da Entrada;0;6.875947621604765;0;10;120;180;1800
18.495632079890118;1.62614273253961;103.51398205908953;625.3297792442418;0.7547806656114788;2.2620862038744525;2022-10-09T12:00:00;Bomba da Entrada;0;7.630728287216244;0;10;120;180;1800
18.921106117168943;2.1109184798326814;102.0008266567076;618.458020884756;0.42982695289263706;2.2247203038681094;2022-10-09T14:00:00;Bomba da Entrada;0;8.060555240108881;0;10;120;180;1800
18.909648914565864;2.22618325446688;123.31333451397916;666.5302807811635;0.9698144546723502;1.9057915293638827;2022-10-09T16:00:00;Bomba da Entrada;0;9.030369694781232;0;10;120;180;1800
19.298720593701553;2.2942019911345968;121.22596308776687;527.0491355951223;1.017589369575718;2.378965158546425;2022-10-10T00:00:00;Bomba da Entrada;0;10.04795906435695;0;10;120;180;1800
20.96532272268719;2.2097613578597963;120.5490699365247;687.9130681661904;0.7096305692262419;1.7306178187409915;2022-10-10T02:00:00;Bomba da Entrada;0;10.757589633583192;1;10;120;180;1800
18.581419036536087;2.3665699009514043;84.78884238000366;539.5249968442844;1.0543646466872307;1.7154968779800057;2022-10-10T04:00:00;Bomba da Entrada;0;1.0543646466872307;0;10;120;180;1800
20.02316339414055;1.9373274868181785;112.0543659749201;535.3429270143772;0.5861168970402766;2.351597497115244;2022-10-10T06:00:00;Bomba da Entrada;0;1.6404815437275073;0;10;120;180;1800
18.050406320811884;2.105210517381902;83.97323070685047;699.0903857953573;0.3306381848754395;2.344394597488245;2022-10-10T08:00:00;Bomba da Entrada;0;1.9711197286029467;0;10;120;180;1800
19.398045141705605;1.8126667050549372;123.44227958185724;619.5702411887213;0.6615091787914222;2.001256982515087;2022-10-10T10:00:00;Bomba da Entrada;0;2.632628907394369;0;10;120;180;1800
19.038841085330088;1.7692241613912314;98.49768965335099;467.46874809110295;0.9731686548894924;2.183356828120007;2022-10-10T12:00:00;Bomba da Entrada;0;3.605797562283861;0;10;120;180;1800
18.460193103700064;2.0239377170227484;94.70370364137565;555.8810341408272;0.7954762971497581;2.098262672487099;2022-10-10T14:00:00;Bomba da Entrada;0;4.401273859433619;0;10;120;180;1800
19.55554966551224;1.7459273001190283;90.37977316821421;602.4600730865628;0.7914108269940123;1.9232552930319078;2022-10-10T16:00:00;Bomba da Entrada;0;5.192684686427631;0;10;120;180;1800
18.036887566795397;2.2946209122695396;78.74768629700414;561.0470195022305;0.6443054334037386;1.973390412099389;2022-10-11T00:00:00;Bomba da Entrada;0;5.83699011983137;0;10;120;180;1800
18.770572369258858;1.874614370087012;75.35198179844176;672.7461348038173;0.6549728453418934;2.4574519168257205;2022-10-11T02:00:00;Bomba da Entrada;0;6.491962965173263;0;10;120;180;1800
20.427587962446353;1.996953593681868;113.80697169210896;458.2051475773127;0.7297954941466471;2.447978575287339;2022-10-11T04:00:00;Bomba da Entrada;0;7.2217584593199105;0;10;120;180;1800
19.31299015595688;2.2449113650829196;137.67197974046206;475.91880811373295;0.7014179828604146;1.8428639708617616;2022-10-11T06:00:00;Bomba da Entrada;0;7.923176442180325;0;10;120;180;1800
20.68421122389821;2.215429206117119;108.83111201133323;496.3337558562464;0.5128428778005445;2.1227222165152915;2022-10-11T08:00:00;Bomba da Entrada;0;8.43601931998087;0;10;120;180;1800
18.359732481723285;2.0620868911940304;113.08401413425834;473.20825569958924;0.483543403458677;1.8928437904926874;2022-10-11T10:00:00;Bomba da Entrada;0;8.919562723439547;0;10;120;180;1800
18.811989442417417;2.419316435364766;106.70739531688513;589.9332266913564;0.7778368279403233;2.429507846756999;2022-10-11T12:00:00;Bomba da Entrada;0;9.69739955137987;0;10;120;180;1800
19.53737015047622;2.155075523572546;124.5998484416716;514.0239423575264;0.8108107638141697;1.7809881188489305;2022-10-11T14:00:00;Bomba da Entrada;0;10.50821031519404;0;10;120;180;1800
19.872488566826668;2.3882666195687774;90.5960716745272;493.52684128480615;0.893759378403687;1.8788196703470392;2022-10-11T16:00:00;Bomba da Entrada;0;11.401969693597726;0;10;120;180;1800
18.816295602971667;2.0372289960772254;111.89150429174448;512.5964083271623;1.0899063228303705;2.1915040403999915;2022-10-12T00:00:00;Bomba da Entrada;0;12.491876016428098;0;10;120;180;1800
19.94060434586546;1.5213661407780747;115.52345547151711;576.2486599100959;0.7670907832012042;1.7781120843325584;2022-10-12T02:00:00;Bomba da Entrada;0;13.258966799629302;0;10;120;180;1800
18.977719869808972;1.5960103815574098;108.73901236646267;501.7189394586746;0.8706577411789722;2.4332916795634683;2022-10-12T04:00:00;Bomba da Entrada;0;14.129624540808274;0;10;120;180;1800
19.90011778068663;1.6089261539598159;71.48893890832409;475.71706418642515;1.0117511890987192;2.3924042438669786;2022-10-12T06:00:00;Bomba da Entrada;0;15.141375729906994;0;10;120;180;1800
18.567157465979413;1.7688353865683273;120.68014698841695;522.0847059635689;0.3731345872820711;2.2645908915133606;2022-10-12T08:00:00;Bomba da Entrada;0;15.514510317189064;0;10;120;180;1800
18.16354156147848;1.7537875251787576;134.0417011648057;665.3123723148376;0.920470543086441;2.1885622549009387;2022-10-12T10:00:00;Bomba da Entrada;0;16.434980860275505;0;10;120;180;1800
19.12316424135042;2.1020613199784446;90.87197833677386;686.0136278981352;0.3800659045185403;1.8022912761590117;2022-10-12T12:00:00;Bomba da Entrada;0;16.815046764794047;0;10;120;180;1800
18.53908149730748;1.6920203717154807;119.94759069142563;479.50672922554963;0.5265346126327098;2.2301194022532584;2022-10-12T14:00:00;Bomba da Entrada;0;17.341581377426756;0;10;120;180;1800
20.98224515151466;1.9532833992717986;95.90364655597772;570.9201400030677;0.43568025312885705;2.015049920724749;2022-10-12T16:00:00;Bomba da Entrada;0;17.777261630555614;0;10;120;180;1800
19.113845799415934;2.2705455959896517;91.87681635405764;610.64072668849;0.9122265202454045;2.3850719723165943;2022-10-13T00:00:00;Bomba da Entrada;0;18.68948815080102;0;10;120;180;1800
19.121227592674426;2.039233375734399;135.04475908619133;673.0175104217166;1.0299998001203716;1.8651324401174147;2022-10-13T02:00:00;Bomba da Entrada;0;19.71948795092139;0;10;120;180;1800
19.96706460945819;1.5440442917730965;85.19259338469209;518.1532990349027;0.8266456703814711;2.0388125418582392;2022-10-13T04:00:00;Bomba da Entrada;0;20.54613362130286;0;10;120;180;1800
18.196164654709918;1.517056880836254;88.45374997923096;566.8679298784424;0.39721346436217;1.7142176479677436;2022-10-13T06:00:00;Bomba da Entrada;0;20.94334708566503;0;10;120;180;1800
20.05522229970517;2.1185390603478345;121.16584661166762;633.0921712142815;0.7055444194088654;2.215559571352535;2022-10-13T08:00:00;Bomba da Entrada;0;21.648891505073898;0;10;120;180;1800
20.40639025092355;1.8906897458270733;119.5361385576046;525.6861903741833;0.438225846436721;2.34181864051396;2022-10-13T10:00:00;Bomba da Entrada;0;22.08711735151062;1;10;120;180;1800
20.958110197495504;2.0640148706383608;86.03939495013708;555.8192341738096;0.5969462910464932;1.7150585123059816;2022-10-13T12:00:00;Bomba da Entrada;0;0.5969462910464932;0;10;120;180;1800
19.512395006928486;1.7258609378504324;108.8926185333748;613.9087296411477;0.7837604250839717;1.7671398234759899;2022-10-13T14:00:00;Bomba da Entrada;0;1.380706716130465;0;10;120;180;1800
18.45668603703337;1.9242834220301452;100.83745216167777;560.094794212875;0.6394477457632213;2.3862124345275966;2022-10-13T16:00:00;Bomba da Entrada;0;2.020154461893686;0;10;120;180;1800
19.585785131621854;2.082862478907618;98.95551965400807;628.4766131192289;0.8121516243229052;1.9581481132593739;2022-10-14T00:00:00;Bomba da Entrada;0;2.832306086216591;0;10;120;180;1800
19.15267616951482;1.944771807467835;129.0602212258337;636.8247928312969;1.0448303864004433;2.3223622741510392;2022-10-14T02:00:00;Bomba da Entrada;0;3.8771364726170345;0;10;120;180;1800
20.681786643809385;1.699534823355767;113.10027228835652;677.6149686734284;0.704716356488702;2.0068694215070395;2022-10-14T04:00:00;Bomba da Entrada;0;4.5818528291057365;0;10;120;180;1800
18.645003161566574;2.244953029790633;88.45704994650762;561.8674171672537;0.4781690655552707;2.35107113779795;2022-10-14T06:00:00;Bomba da Entrada;0;5.060021894661007;0;10;120;180;1800
19.58881445235797;2.001129437227206;135.75810501017105;699.1967972007722;0.4089302313968449;2.3417362831981903;2022-10-14T08:00:00;Bomba da Entrada;0;5.468952126057852;0;10;120;180;1800
19.381821100582755;1.5379673439933366;103.01487879430215;693.1295225587844;0.9963425561701675;1.9816072756614327;2022-10-14T10:00:00;Bomba da Entrada;0;6.46529468222802;0;10;120;180;1800
19.305692654494337;1.5715951441971892;139.4082474515984;631.1926722094864;0.4166072732052535;2.456497497975825;2022-10-14T12:00:00;Bomba da Entrada;0;6.881901955433273;0;10;120;180;1800
18.44200307826287;1.7632666098425187;72.06077940152169;487.07189993327125;0.7178099757130411;1.951768332501889;2022-10-14T14:00:00;Bomba da Entrada;0;7.599711931146314;0;10;120;180;1800
18.70611045870817;1.8648839791704188;138.05768960848098;628.1606000037341;0.6943566043829021;1.7975416372719173;2022-10-14T16:00:00;Bomba da Entrada;0;8.294068535529217;0;10;120;180;1800
19.54888396192774;1.6966561831808944;137.9137851873426;495.34070921640665;0.9106606764589975;2.1138042191154187;2022-10-15T00:00:00;Bomba da Entrada;0;9.204729211988214;0;10;120;180;1800
20.401713739495506;2.292888384539177;70.74183845151492;620.2179252248807;0.30022549227113227;2.082286262559381;2022-10-15T02:00:00;Bomba da Entrada;0;9.504954704259346;0;10;120;180;1800
19.757983969090557;1.7442396440245096;105.5786681217098;578.7563238843305;0.34130190989363707;2.1228679118308413;2022-10-15T04:00:00;Bomba da Entrada;0;9.846256614152983;0;10;120;180;1800
20.989196858088853;2.4656003027250524;91.68455996538245;592.7669581432773;0.5945075750129071;1.9733086698739142;2022-10-15T06:00:00;Bomba da Entrada;0;10.44076418916589;0;10;120;180;1800
20.682356824998102;2.3937540936695267;103.99644855938222;551.7141431329259;0.9889231608790823;1.7519161835180899;2022-10-15T08:00:00;Bomba da Entrada;0;11.429687350044972;0;10;120;180;1800
18.486672624916853;2.0019509685109647;93.5510133443905;603.3501354846209;0.5701166258325362;1.7556893501301263;2022-10-15T10:00:00;Bomba da Entrada;0;11.999803975877509;0;10;120;180;1800
20.393781298397393;1.5147184211739024;121.71844041198993;570.3675846383518;0.613270402124245;1.94925609486706;2022-10-15T12:00:00;Bomba da Entrada;0;12.613074378001754;0;10;120;180;1800
20.70233143107271;2.184137357942566;77.63339149130178;612.0712058466268;1.0806225905064297;2.4650002369645434;2022-10-15T14:00:00;Bomba da Entrada;0;13.693696968508183;0;10;120;180;1800
19.461083634436413;2.0931959231865482;110.25212011371676;603.7202347636991;0.3172730879434793;2.31546419082727;2022-10-15T16:00:00;Bomba da Entrada;0;14.010970056451661;0;10;120;180;1800
19.875217192376077;2.4644798701715587;104.3880984003745;455.7188797385536;0.5318253639495728;1.9376166936890606;2022-10-16T00:00:00;Bomba da Entrada;0;14.542795420401234;0;10;120;180;1800
20.109847565171894;2.450087280331291;97.19210287130628;567.8348192580322;0.4203920319849329;1.7728931161708186;2022-10-16T02:00:00;Bomba da Entrada;0;14.963187452386167;0;10;120;180;1800
20.55293019423785;2.2739396571068897;99.24660870838636;454.6823591794189;0.8324980701184632;2.2868089818468955;2022-10-16T04:00:00;Bomba da Entrada;0;15.79568552250463;0;10;120;180;1800
19.849237154488517;1.9090823973890965;86.32759294684683;586.6187866361322;0.944206461035366;1.816857391157842;2022-10-16T06:00:00;Bomba da Entrada;0;16.739891983539998;0;10;120;180;1800
20.397648058455896;1.5989371553356064;79.48202811253933;450.7921837075844;0.36902363541693217;1.7684953317858316;2022-10-16T08:00:00;Bomba da Entrada;0;17.10891561895693;0;10;120;180;1800
20.748214925990705;1.6609447876701122;106.44635666288623;504.6174080048802;0.6157919485533951;1.8093858798255342;2022-10-16T10:00:00;Bomba da Entrada;0;17.724707567510325;1;10;120;180;1800
20.80054481661188;1.8381397933726202;121.85116348475933;597.1790463423399;1.0131118142198772;2.3736469667895426;2022-10-16T12:00:00;Bomba da Entrada;0;1.0131118142198772;0;10;120;180;1800
19.851314988100512;1.899688865109667;118.22977251423254;638.2008747810826;0.3207902089873307;2.0994783555145737;2022-10-16T14:00:00;Bomba da Entrada;0;1.3339020232072079;0;10;120;180;1800
20.149132576199875;2.1443484761677727;138.54810299956802;555.4494079135741;0.6419652905769202;1.8132691652298352;2022-10-16T16:00:00;Bomba da Entrada;0;1.975867313784128;0;10;120;180;1800
19.079925956399627;1.622386433820342;137.13751096197655;671.2934856399619;0.332946600931334;2.4088457318076144;2022-10-17T00:00:00;Bomba da Entrada;0;2.3088139147154623;0;10;120;180;1800
19.83080400172036;1.6506280935512159;117.76463283047354;616.9622511300968;0.8965891090639704;1.9334879941447773;2022-10-17T02:00:00;Bomba da Entrada;0;3.2054030237794326;0;10;120;180;1800
18.609321442612465;1.5941181347807039;79.84097582569848;497.92378971004996;0.850455348185337;1.776443269108236;2022-10-17T04:00:00;Bomba da Entrada;0;4.05585837196477;0;10;120;180;1800
20.42638385199409;2.324330792704687;93.56626503430789;537.2546997457059;0.8004056844999572;2.288527300463933;2022-10-17T06:00:00;Bomba da Entrada;0;4.8562640564647275;0;10;120;180;1800
20.00079811273584;1.7241767393427883;120.323407006373;664.7255190816386;0.7871218143709346;1.8952591572030455;2022-10-17T08:00:00;Bomba da Entrada;0;5.643385870835662;0;10;120;180;1800
19.542164516946904;1.664858234546886;85.66131070284817;476.7967892538403;0.4920794094891396;2.1732267801627874;2022-10-17T10:00:00;Bomba da Entrada;0;6.1354652803248015;0;10;120;180;1800
19.874731146401277;2.0595153883450954;102.949286259434;508.25024183528376;0.9823269844424307;2.2094745333079935;2022-10-17T12:00:00;Bomba da Entrada;0;7.117792264767232;0;10;120;180;1800
19.815651961539775;2.3340107567958843;137.39906910311538;496.0280397841528;0.7314321943421245;1.862809551044783;2022-10-17T14:00:00;Bomba da Entrada;0;7.849224459109356;0;10;120;180;1800
20.641308207701925;1.8763215332186567;114.86502744986262;513.6204756865554;1.020269780753236;1.8182629267295964;2022-10-17T16:00:00;Bomba da Entrada;0;8.869494239862592;0;10;120;180;1800
20.73753922194327;2.3593583736739276;109.08352469528725;479.6670873095444;0.860876163856567;2.0660923773665365;2022-10-18T00:00:00;Bomba da Entrada;0;9.730370403719158;0;10;120;180;1800
